Item ID,Item Name,Item Amount,Your Sell Price,Buy Price,Sell Price
24532,Crest of the Rabid,2,1256,1144,1145
82791,Superior Rune of the Deadeye,17,19877,14226,19971
97102,Chunk of Pure Jade,8,305,,302
104761,Lightborne Spear,1,299997,221252,313130
20316,Black Lion Chest,1,19,58,88
24531,Medallion of the Rabid,3,142,141,143
97020,Jade Bot Core: Tier 7,1,214999,147184,198499
208,Nika's Boots,4,14897,11814,18900
24523,Medallion of the Soldier,5,135,139,140
24476,Medallion of the Shaman,8,135,138,139
24517,Medallion of the Magi,8,142,138,139
9586,18 Slot Mithril Box,10,24920,20018,25616
36084,Spicy Pumpkin Cookie,14,442,252,322
44960,Bonetti's Rapier,1,43948,42302,58704
87076,Bowl of Poultry Satay,1,20544,14017,14018
83736,Shorewatcher's Backup,1,5180,1736,3895
87076,Bowl of Poultry Satay,1,20571,14017,14018
66539,Bowl of Prickly Pear Sorbet,1,31598,22302,25000
36038,Trick-or-Treat Bag,8,335,338,387
1026,Devona's Chestguard,4,8996,5284,7794
24577,Major Sigil of Corruption,1,231,169,462
1637,Devona's Helm,2,7005,5676,8885
94431,Giver's Candy Cane Focus of Concentration,3,6582,1885,2392
75915,Recipe: Svaard's Visor,1,3994,32,3990
19722,Elder Wood Log,500,65,13,14
44976,Impaler,17,7840,6610,10089
99787,Mist-Hardened Lockbox,2,600,468,608
2539,Zhed's Leggings,39,8898,10015,17303
87029,Avocado Smoothie,203,988,820,936
44986,Komalie's Sacrificial Blade,2,450992,560000,634300
2693,Zhed's Mantle,1,7783,10127,16760
46712,Soldier's Intricate Gossamer Insignia,1,6993,5908,7498
84,Zhed's Coat,1,6988,11106,15444
125,Nika's Coat,11,16670,10028,15447
24554,Superior Sigil of Air,117,2383,1550,1974
24839,Superior Rune of the Water,6,57998,46054,55684
24272,Pile of Glittering Dust,250,91,74,93
24475,Sapphire Crystal,250,148,142,146
24521,Opal Crystal,250,143,139,142
1858,Devona's Legplates,3,6563,6156,9391
1333,Devona's Gauntlets,4,6699,4386,8000
76166,Superior Rune of the Tempest,1,38993,24025,32000
646,Nika's Pauldrons,13,17179,12001,17489
86316,Rose Quartz,1,785,544,545
24290,Vial of Weak Blood,250,7,,8
12244,Oregano Leaf,117,321,222,225
70426,Pouch of Black Pigment,22,858,226,341
73086,Recipe: Svaard's Trident,5,725,103,555
75862,Pouch of White Pigment,33,224,91,122
74982,Pouch of Brown Pigment,27,120,51,82
77112,Pouch of Purple Pigment,29,20,9,17
75694,Pouch of Blue Pigment,36,18,8,13
76799,Pouch of Green Pigment,44,8,,8
71952,Pouch of Yellow Pigment,39,19,8,14
75270,Pouch of Orange Pigment,27,64,27,39
71692,Pouch of Red Pigment,42,27,13,21
9586,18 Slot Mithril Box,2,24937,20018,25616
208,Nika's Boots,9,17396,11814,18900
1188,Nika's Leggings,8,17244,10930,17558
44964,Entropy,2,15149,9628,14059
24296,Tiny Totem,250,5,,5
80,Nika's Mask,7,16197,9353,15776
91796,Cultivated Clove,45,3495,2800,2884
24723,Superior Rune of the Eagle,15,2875,1658,2469
82791,Superior Rune of the Deadeye,1,19673,14226,19971
97020,Jade Bot Core: Tier 7,2,209899,147184,198499
83338,Superior Rune of the Firebrand,1,11842,7573,10673
24638,Major Sigil of Paralyzation,1,327,249,543
24691,Superior Rune of the Traveler,1,2998,1688,2473
99106,Halloween Prize Bag,3,4249,4004,4772
87029,Avocado Smoothie,1,986,820,936
36038,Trick-or-Treat Bag,15,336,338,387
97535,Scavenger Protocol: Magic Trophies,7,92093,72424,91251
89696,Exquisite Serpentite Jewel,1,1839,1805,3140
1858,Devona's Legplates,45,6563,6156,9391
95582,Scavenger Protocol: Might Trophies,5,95564,66593,84081
24575,Superior Sigil of Bloodlust,32,1701,1278,1689
97339,Jade Bot Core: Tier 1,28,16398,8398,11996
2027,Zhed's Gloves,44,6585,8207,12500
24567,Superior Sigil of Frailty,1,1660,1003,1559
73586,Recipe: Svaard's Guise,3,3499,495,2407
24612,Superior Sigil of Agony,2,2074,1240,1889
24554,Superior Sigil of Air,4,2384,1550,1974
24575,Superior Sigil of Bloodlust,3,1699,1278,1689
96467,Jade Bot Core: Tier 6,4,184990,119596,148999
76290,Recipe: Svaard's Wristguards,4,6717,711,5999
70772,Recipe: Svaard's Masque,4,2996,24,3191
76968,Recipe: Svaard's Tassets,3,2497,100,2417
73349,Recipe: Svaard's Greaves,1,2995,752,2986
1333,Devona's Gauntlets,1,6703,4386,8000
76635,Recipe: Svaard's Razor,3,1669,92,1787
1333,Devona's Gauntlets,28,6702,4386,8000
2128,Devona's Pauldrons,33,6382,5790,8825
44028,Aetherized Scepter Skin,1,85034,55971,89897
27328,Ebonblade,33,6499,4554,6793
44976,Impaler,44,7826,6610,10089
96464,Fallen Branch,3,88,31,32
88201,Sun-Touched Zephyrite Gloves,1,4440,3125,4780
2387,Zhed's Mask,3,6490,6070,9993
24575,Superior Sigil of Bloodlust,87,1689,1278,1689
2387,Zhed's Mask,17,6489,6070,9993
74925,Recipe: Svaard's Musket,3,735,63,731
97270,Saltspray Axe,1,4011,2532,4347
24548,Superior Sigil of Fire,89,1388,949,1392
24328,Crystal Shard,2,243,81,119
26379,Berserker's Soft Wood Scepter of Bloodlust,1,3633,2101,2591
84,Zhed's Coat,44,6982,11106,15444
24620,Major Sigil of Peril,1,238,152,395
97020,Jade Bot Core: Tier 7,2,214999,147184,198499
1026,Devona's Chestguard,27,6098,5284,7794
24334,Pile of Vile Essence,250,59,52,53
24324,Destroyer Core,250,140,2004,2292
44976,Impaler,21,7820,6610,10089
2128,Devona's Pauldrons,42,6381,5790,8825
1349,Koss' Gauntlets,1,3528,1868,2601
24561,Superior Sigil of Rage,16,336,412,581
72463,Recipe: Svaard's Harpoon Gun,3,663,75,651
81837,Oyster,54,14,12,13
96955,Saltspray Greatsword,41,4784,3168,5386
95864,Jade Bot Core: Tier 5,1,157899,82571,130000
95710,Saltspray Dagger,3,3984,2530,4042
12547,Saffron Thread,111,360,220,230
1858,Devona's Legplates,13,6551,6156,9391
12505,Asparagus Spear,99,299,123,125
25958,Knot of Justice,1,3683,2324,3179
70477,Berserker's Lightward's Battlestaff,1,588883,470311,600698
96284,Saltspray Sword,2,4783,3175,4502
84505,Superior Sigil of Severance,2,1212,820,1209
1637,Devona's Helm,9,6795,5676,8885
24624,Superior Sigil of Smoldering,24,2566,2349,2928
28275,Droknar's Recurve Bow,1,3592,2201,2500
24554,Superior Sigil of Air,38,2387,1550,1974
96628,Jade Bot Core: Tier 4,3,123338,65058,90000
208,Nika's Boots,14,16067,11814,18900
2539,Zhed's Leggings,4,8885,10015,17303
646,Nika's Pauldrons,9,17013,12001,17489
12506,Tarragon Leaves,250,144,98,116
74266,Mussel,250,12,,11
73165,Recipe: Svaard's Claymore,1,1575,115,1496
72610,Recipe: Svaard's Revolver,1,689,90,599
70842,Mordrem Lodestone,48,182,406,529
24618,Superior Sigil of Accuracy,33,4997,4811,5899
44986,Komalie's Sacrificial Blade,1,450990,560000,634300
71069,Piece of Mother-of-Pearl,4,3872,2872,3672
76179,Freshwater Pearl,4,7444,6178,7278
12147,Mushroom,250,378,208,229
86269,Powdered Rose Quartz,129,78,79,92
12535,Rutabaga,242,108,94,126
12234,Vanilla Bean,57,329,311,376
87029,Avocado Smoothie,1,990,820,936
24836,Superior Rune of the Scholar,3,48236,35201,42799
97102,Chunk of Pure Jade,195,304,,302
810,Devona's Greaves,2,6871,6736,10951
97339,Jade Bot Core: Tier 1,5,16999,8398,11996
2128,Devona's Pauldrons,2,6379,5790,8825
44941,Watchwork Sprocket,190,61,66,70
102503,Lowland Pine Log,45,412,244,267
43319,Piece of Zhaitaffy,250,75,70,96
24762,Superior Rune of the Krait,12,31598,25703,34374
12335,Rosemary Sprig,250,106,92,98
24765,Superior Rune of Balthazar,24,998,464,900
86997,Plate of Beef Rendang,1,2824,1672,2429
24797,Superior Rune of the Flame Legion,2,1124,935,1505
24836,Superior Rune of the Scholar,11,48237,35201,42799
24562,Superior Sigil of Strength,1,68998,52590,67649
76180,Recipe: Svaard's Reaver,2,1291,118,1275
99106,Halloween Prize Bag,3,4469,4004,4772
76635,Recipe: Svaard's Razor,2,1670,92,1787
24612,Superior Sigil of Agony,47,2482,1240,1889
2387,Zhed's Mask,4,6893,6070,9993
2387,Zhed's Mask,33,6894,6070,9993
72463,Recipe: Svaard's Harpoon Gun,1,664,75,651
71069,Piece of Mother-of-Pearl,3,3570,2872,3672
2693,Zhed's Mantle,20,7783,10127,16760
72977,Recipe: Svaard's Epaulets,2,6687,1116,5870
24288,Large Scale,2,68,66,67
24276,Pile of Incandescent Dust,2,171,160,161
810,Devona's Greaves,11,6872,6736,10951
24551,Superior Sigil of Water,9,1081,681,780
2539,Zhed's Leggings,5,8897,10015,17303
76135,Bowl of Prickly Pear Tapioca Pudding,1,233,141,240
86997,Plate of Beef Rendang,1,2817,1672,2429
576,Zhed's Boots,1,6857,13491,19999
72610,Recipe: Svaard's Revolver,2,690,90,599
73987,Recipe: Svaard's Leggings,7,988,105,986
70772,Recipe: Svaard's Masque,14,2996,24,3191
71398,Ascalonian Lumber Core,1,236,14,20
77040,Recipe: Svaard's Striders,5,2514,204,2387
77040,Recipe: Svaard's Striders,8,2513,204,2387
100244,Jar of Dangerous Spirits,1,31999993,27060002,34499991
38062,Festive Golem Tonic,5,5,1,2
72822,Recipe: Svaard's Spire,8,1104,104,665
87029,Avocado Smoothie,1,1130,820,936
76230,Recipe: Svaard's Doublet,6,3996,117,3974
72576,Recipe: Svaard's Herald,8,373,103,372
102558,Honey Flower,7,648,532,617
87029,Avocado Smoothie,1,1074,820,936
24518,Crest of the Magi,2,1181,1137,1193
24533,Crest of the Shaman,8,1119,1142,1143
66522,Prickly Pear,3,732,506,548
76135,Bowl of Prickly Pear Tapioca Pudding,2,277,141,240
675,Ravaging Banded Greaves of Balthazar,1,1898,206,1777
72610,Recipe: Svaard's Revolver,19,688,90,599
22331,Salvageable Hide,1,135,49,103
24532,Crest of the Rabid,3,1106,1144,1145
24524,Crest of the Soldier,4,1145,1163,1183
87029,Avocado Smoothie,2,1062,820,936
24523,Medallion of the Soldier,28,139,139,140
24531,Medallion of the Rabid,24,138,141,143
24517,Medallion of the Magi,26,139,138,139
24476,Medallion of the Shaman,8,137,138,139
97270,Saltspray Axe,1,4884,2532,4347
12754,Unidentified Red Dye,1,193,109,300
46710,Rabid Intricate Gossamer Insignia,1,5493,5281,5812
24518,Crest of the Magi,2,1193,1137,1193
71179,Recipe: Svaard's Warhammer,4,891,48,890
84,Zhed's Coat,54,10127,11106,15444
1637,Devona's Helm,44,7570,5676,8885
28797,Cleric's Iron Spear of Peril,1,3000,1574,1700
72392,Recipe: Svaard's Shoulderguard,4,1796,234,1771
576,Zhed's Boots,30,9468,13491,19999
2128,Devona's Pauldrons,33,7897,5790,8825
97102,Chunk of Pure Jade,500,310,,302
84,Zhed's Coat,17,9497,11106,15444
73349,Recipe: Svaard's Greaves,1,5498,752,2986
75915,Recipe: Svaard's Visor,1,5996,32,3990
2539,Zhed's Leggings,25,9065,10015,17303
2693,Zhed's Mantle,18,8877,10127,16760
810,Devona's Greaves,8,9407,6736,10951
1026,Devona's Chestguard,7,7062,5284,7794
1858,Devona's Legplates,7,7483,6156,9391
1333,Devona's Gauntlets,4,6807,4386,8000
24554,Superior Sigil of Air,14,2528,1550,1974
24732,Superior Rune of Divinity,1,3540,4014,4925
91796,Cultivated Clove,11,3515,2800,2884
76230,Recipe: Svaard's Doublet,1,4983,117,3974
70772,Recipe: Svaard's Masque,2,2997,24,3191
86997,Plate of Beef Rendang,2,2828,1672,2429
2027,Zhed's Gloves,33,7969,8207,12500
12509,Seaweed,114,277,229,250
12147,Mushroom,26,515,208,229
66538,Prickly Pear Pie,1,308,200,269
66538,Prickly Pear Pie,1,271,200,269
27020,Adam,2,5543,2148,4962
27020,Adam,19,5449,2148,4962
75709,Recipe: Svaard's Warfists,2,5891,114,5773
91796,Cultivated Clove,36,3495,2800,2884
100476,Viper's Abomination Dagger,1,69997,51303,71498
12144,Snow Truffle,17,45,34,43
2387,Zhed's Mask,50,8632,6070,9993
75140,Recipe: Svaard's Short Bow,1,751,27,739
88118,Superior Rune of the Zephyrite,5,997,794,904
12329,Yam,88,53,65,80
12333,Kale Leaf,71,410,214,299
12506,Tarragon Leaves,250,117,98,116
76135,Bowl of Prickly Pear Tapioca Pudding,1,296,141,240
46711,Magi's Intricate Gossamer Insignia,1,6592,5206,7035
71069,Piece of Mother-of-Pearl,7,3121,2872,3672
74826,Recipe: Svaard's Flanged Mace,1,839,104,837
73165,Recipe: Svaard's Claymore,1,1579,115,1496
8901,Phantasmal Tonic,1,17,20,25
72576,Recipe: Svaard's Herald,1,371,103,372
96955,Saltspray Greatsword,3,4712,3168,5386
96471,Chunk of Petrified Echovald Resin,187,459,,387
86997,Plate of Beef Rendang,1,2897,1672,2429
49433,+10 Agony Infusion,1,110995,100000,115440
103279,Charged Titan Ore,48,507,395,416
12537,Blackberry,174,89,98,119
96070,Jade Bot Core: Tier 9,3,349998,230210,287999
76179,Freshwater Pearl,6,6892,6178,7278
73586,Recipe: Svaard's Guise,1,3585,495,2407
72392,Recipe: Svaard's Shoulderguard,1,1953,234,1771
24723,Superior Rune of the Eagle,55,3278,1658,2469
102558,Honey Flower,64,702,532,617
97284,Jade Bot Core: Tier 3,1,108477,55131,79999
2539,Zhed's Leggings,8,9796,10015,17303
66524,Nopal,96,19,,11
75241,Flax Fiber,96,167,164,226
87029,Avocado Smoothie,1,1247,820,936
96284,Saltspray Sword,3,5477,3175,4502
66522,Prickly Pear,12,695,506,548
12534,Clove,121,69,48,65
208,Nika's Boots,1,18274,11814,18900
74090,Pile of Flax Seeds,55,247,199,201
2693,Zhed's Mantle,3,8908,10127,16760
576,Zhed's Boots,3,9845,13491,19999
95582,Scavenger Protocol: Might Trophies,1,101790,66593,84081
87029,Avocado Smoothie,1,1237,820,936
87029,Avocado Smoothie,1,1247,820,936
76230,Recipe: Svaard's Doublet,4,4984,117,3974
76968,Recipe: Svaard's Tassets,2,3184,100,2417
70772,Recipe: Svaard's Masque,2,2998,24,3191
75140,Recipe: Svaard's Short Bow,1,752,27,739
75140,Recipe: Svaard's Short Bow,1,751,27,739
87076,Bowl of Poultry Satay,1,17489,14017,14018
73586,Recipe: Svaard's Guise,4,3590,495,2407
66522,Prickly Pear,3,707,506,548
24624,Superior Sigil of Smoldering,73,2930,2349,2928
75140,Recipe: Svaard's Short Bow,1,750,27,739
76230,Recipe: Svaard's Doublet,2,4983,117,3974
75915,Recipe: Svaard's Visor,1,6377,32,3990
97284,Jade Bot Core: Tier 3,4,94997,55131,79999
96628,Jade Bot Core: Tier 4,5,119899,65058,90000
87029,Avocado Smoothie,1,1077,820,936
76134,Recipe: Svaard's Impaler,3,1445,80,1328
72822,Recipe: Svaard's Spire,1,1105,104,665
71254,Recipe: Svaard's Pauldrons,1,1691,105,1685
24578,Superior Sigil of Corruption,66,536,395,539
72392,Recipe: Svaard's Shoulderguard,2,1956,234,1771
73165,Recipe: Svaard's Claymore,2,1582,115,1496
95864,Jade Bot Core: Tier 5,4,169998,82571,130000
24612,Superior Sigil of Agony,97,2606,1240,1889
75603,Recipe: Svaard's Grips,1,9894,1604,9665
24839,Superior Rune of the Water,4,61442,46054,55684
73987,Recipe: Svaard's Leggings,1,986,105,986
97041,Jade Bot Core: Tier 2,8,49995,31036,39999
2387,Zhed's Mask,13,9381,6070,9993
66670,Lump of Raw Ambrite,20,260,378,379
2693,Zhed's Mantle,17,9959,10127,16760
1026,Devona's Chestguard,18,6213,5284,7794
24548,Superior Sigil of Fire,44,1131,949,1392
1637,Devona's Helm,15,7671,5676,8885
24658,Superior Sigil of Serpent Slaying,3,486,329,462
24551,Superior Sigil of Water,21,1074,681,780
76135,Bowl of Prickly Pear Tapioca Pudding,1,497,141,240
95582,Scavenger Protocol: Might Trophies,2,123063,66593,84081
24583,Superior Sigil of Demons,1,1182,608,1140
72977,Recipe: Svaard's Epaulets,1,12179,1116,5870
76509,Recipe: Svaard's Footwear,1,5690,57,4995
208,Nika's Boots,1,19018,11814,18900
44976,Impaler,4,7361,6610,10089
24612,Superior Sigil of Agony,3,2612,1240,1889
24318,Glacial Shard,1,23999,15610,16007
45152,Errol's Leggings,1,5767,3065,4274
49434,+11 Agony Infusion,6,233122,180218,219865
71179,Recipe: Svaard's Warhammer,2,899,48,890
74925,Recipe: Svaard's Musket,2,843,63,731
75915,Recipe: Svaard's Visor,1,6379,32,3990
76180,Recipe: Svaard's Reaver,2,1798,118,1275
70772,Recipe: Svaard's Masque,9,2999,24,3191
75603,Recipe: Svaard's Grips,2,9896,1604,9665
44013,Aetherized Hammer Skin,1,359582,205021,280098
73086,Recipe: Svaard's Trident,1,728,103,555
72463,Recipe: Svaard's Harpoon Gun,6,673,75,651
87029,Avocado Smoothie,1,978,820,936
72413,Recipe: Svaard's Artifact,11,1297,170,1186
76134,Recipe: Svaard's Impaler,9,1448,80,1328
70880,Recipe: Svaard's Blade,1,2287,114,2276
1637,Devona's Helm,3,7670,5676,8885
72392,Recipe: Svaard's Shoulderguard,1,1957,234,1771
66539,Bowl of Prickly Pear Sorbet,1,34338,22302,25000
1026,Devona's Chestguard,5,6220,5284,7794
2387,Zhed's Mask,2,9390,6070,9993
73586,Recipe: Svaard's Guise,2,3693,495,2407
75603,Recipe: Svaard's Grips,5,9897,1604,9665
77119,Recipe: Svaard's Wand,10,1343,64,1199
73830,Recipe: Svaard's Greatbow,7,1279,121,1241
71179,Recipe: Svaard's Warhammer,6,992,48,890
73987,Recipe: Svaard's Leggings,4,989,105,986
73086,Recipe: Svaard's Trident,12,729,103,555
72931,Recipe: Svaard's Brazier,1,623,26,545
1026,Devona's Chestguard,4,9484,5284,7794
76290,Recipe: Svaard's Wristguards,2,9898,711,5999
24583,Superior Sigil of Demons,5,1180,608,1140
75140,Recipe: Svaard's Short Bow,5,754,27,739
76180,Recipe: Svaard's Reaver,5,1889,118,1275
44989,Song of the Temptress,21,4158,2287,3196
2539,Zhed's Leggings,5,11103,10015,17303
76135,Bowl of Prickly Pear Tapioca Pudding,1,500,141,240
73165,Recipe: Svaard's Claymore,5,1584,115,1496
24617,Major Sigil of Accuracy,1,379,873,1113
76635,Recipe: Svaard's Razor,5,1688,92,1787
2387,Zhed's Mask,12,9070,6070,9993
75915,Recipe: Svaard's Visor,3,6380,32,3990
75709,Recipe: Svaard's Warfists,2,6714,114,5773
37851,Soldier's Spineguard,1,2614,2129,3553
72392,Recipe: Svaard's Shoulderguard,2,1954,234,1771
646,Nika's Pauldrons,8,16997,12001,17489
76509,Recipe: Svaard's Footwear,2,5998,57,4995
24624,Superior Sigil of Smoldering,9,2939,2349,2928
96467,Jade Bot Core: Tier 6,1,219984,119596,148999
9349,Heavy Bag of Booty,12,148,198,288
77040,Recipe: Svaard's Striders,2,2795,204,2387
9365,Heavy Icy Bag,7,295,369,379
97339,Jade Bot Core: Tier 1,10,28581,8398,11996
87076,Bowl of Poultry Satay,1,19999,14017,14018
1637,Devona's Helm,2,8532,5676,8885
72832,Recipe: Svaard's Visage,1,6391,890,6291
76230,Recipe: Svaard's Doublet,1,4986,117,3974
70880,Recipe: Svaard's Blade,1,2295,114,2276
